pitcher,game_date,BF,SO,BBA,HA,Outs,opp_team,season_year,opp_k_pct,Target_SO_Over_4_5,Target_Outs_Over_15_5,Target_HA_Over_4_5,Target_BBA_Over_1_5,rolling_5_BF,rolling_5_BBA,rolling_5_HA,rolling_5_Outs,rolling_3_SO,rolling_5_SO,rolling_10_SO,K_pct,rolling_3_K_pct,rolling_5_K_pct,rolling_10_K_pct
693645,2025-08-02,20,6,2,4,14,MIA,2025,0.2128,1,0,0,1,19.4,2.6,4.8,12.0,5.0,4.2,4.2,0.3,0.23590250329380766,0.21487483530961793,0.21487483530961793
693645,2025-08-08,23,3,1,7,14,HOU,2025,0.2211,0,0,1,0,19.4,2.4,5.0,12.0,4.666666666666667,4.6,4.5,0.13043478260869565,0.21923583662714097,0.23487483530961795,0.22906236275801492
693645,2025-08-13,19,6,2,2,15,MIN,2025,0.2335,1,0,0,1,21.6,2.4,5.8,13.2,4.666666666666667,4.8,4.285714285714286,0.3157894736842105,0.21923583662714097,0.2276284584980237,0.21497270845096933
693645,2025-08-20,23,8,2,1,20,TB,2025,0.2371,1,1,0,1,21.4,2.4,5.4,13.4,5.0,4.6,4.5,0.34782608695652173,0.24874141876430209,0.2207863532348658,0.22757480410512448
693645,2025-08-25,21,8,3,4,14,WSH,2025,0.2335,1,0,0,1,21.4,2.2,4.2,14.8,5.666666666666667,5.6,4.888888888888889,0.38095238095238093,0.2646834477498093,0.26426461410443103,0.2409360577552797
693645,2025-08-30,24,8,1,4,18,CWS,2025,0.2331,1,1,0,0,21.2,2.0,3.6,15.4,7.333333333333333,6.2,5.2,0.3333333333333333,0.348189313864371,0.29500054484036176,0.25493769007498984
693645,2025-09-05,13,2,2,5,5,TOR,2025,0.1858,0,0,1,1,22.0,1.8,3.6,16.2,8.0,6.6,5.6,0.15384615384615385,0.3540372670807453,0.30166721150702847,0.26827102340832315
693645,2025-09-11,24,7,2,5,18,DET,2025,0.2442,1,1,1,1,20.0,2.0,3.2,14.4,6.0,6.4,5.6,0.2916666666666667,0.2893772893772894,0.30634948575452003,0.2669889721262719
693645,2025-09-16,22,6,5,3,14,MIN,2025,0.2335,1,0,0,1,21.0,2.0,3.8,15.0,5.666666666666667,6.6,5.6,0.2727272727272727,0.25961538461538464,0.3015249243510113,0.26115563879293857
693645,2025-09-21,20,6,1,3,16,BAL,2025,0.2499,1,1,0,0,20.8,2.6,4.2,13.8,5.0,6.2,5.9,0.3,0.2394133644133644,0.2865051615051615,0.2753848878047963
693645,2025-09-27,26,9,1,2,21,BAL,2025,0.2499,1,1,0,0,20.6,2.2,4.0,14.2,6.333333333333333,5.8,6.0,0.34615384615384615,0.2881313131313131,0.27031468531468533,0.2826576150775235
693821,2023-04-10,22,7,1,6,15,CIN,2023,0.2485,1,0,1,0,21.0,3.0,2.0,15.0,6.0,6.0,6.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.2857142857142857
693821,2023-04-15,26,4,2,8,16,KC,2023,0.2392,0,1,1,1,21.5,2.0,4.0,15.0,6.5,6.5,6.5,0.15384615384615385,0.30194805194805197,0.30194805194805197,0.30194805194805197
693821,2023-04-21,21,6,1,5,14,HOU,2023,0.2043,1,0,1,0,23.0,2.0,5.333333333333333,15.333333333333334,5.666666666666667,5.666666666666667,5.666666666666667,0.2857142857142857,0.2525807525807526,0.2525807525807526,0.2525807525807526
693821,2023-04-26,23,3,2,5,16,MIA,2023,0.222,0,1,1,1,22.5,1.75,5.25,15.0,5.666666666666667,5.75,5.75,0.13043478260869565,0.2525807525807526,0.26086413586413587,0.26086413586413587
693821,2023-05-02,21,6,0,3,18,MIA,2023,0.222,1,1,0,0,22.6,1.8,5.2,15.2,4.333333333333333,5.2,5.2,0.2857142857142857,0.18999840738971174,0.23477826521304782,0.23477826521304782
693821,2023-05-07,23,4,4,4,14,BAL,2023,0.2306,0,0,0,1,22.6,1.2,5.4,15.8,5.0,5.2,5.333333333333333,0.17391304347826086,0.23395445134575568,0.23477826521304782,0.24326760196325412
693821,2023-05-13,21,3,1,5,15,TOR,2023,0.2174,0,0,1,0,22.8,1.8,5.0,15.6,4.333333333333333,4.6,5.142857142857143,0.14285714285714285,0.19668737060041408,0.20592451027233638,0.23335980789396937
693821,2023-05-19,22,6,1,7,15,SEA,2023,0.2659,1,0,1,0,21.8,1.6,4.4,15.4,4.333333333333333,4.4,4.875,0.2727272727272727,0.20082815734989645,0.20372670807453414,0.22204697476436605
693821,2023-05-24,25,6,1,7,16,LAD,2023,0.2208,1,1,1,0,22.0,1.6,4.8,15.6,4.333333333333333,4.4,5.0,0.24,0.19649915302089216,0.20112930547713156,0.2276781189824668
693821,2023-05-30,26,5,3,5,18,ATH,2023,0.2582,1,1,1,1,22.4,1.4,5.2,15.6,5.0,5.0,5.1,0.19230769230769232,0.2185281385281385,0.2230423489553924,0.22891030708422014
693821,2023-06-06,22,8,2,4,16,NYM,2023,0.2263,1,1,0,1,23.4,2.0,5.6,15.6,5.666666666666667,4.8,5.0,0.36363636363636365,0.23501165501165502,0.20436103027407376,0.21956964774356078
693821,2023-06-11,24,1,1,8,16,WSH,2023,0.1951,0,1,1,0,23.2,1.6,5.6,16.0,6.333333333333333,5.6,5.1,0.041666666666666664,0.26531468531468533,0.24230569430569432,0.22411510228901532
693821,2023-06-17,22,4,0,4,18,COL,2023,0.2631,0,1,0,0,23.8,1.6,6.2,16.2,4.666666666666667,5.2,4.8,0.18181818181818182,0.19920357420357424,0.2220675990675991,0.2128971535710666
693821,2023-06-22,25,6,2,3,19,PHI,2023,0.2466,1,1,0,1,23.8,1.4,5.6,16.8,4.333333333333333,4.8,4.6,0.24,0.19570707070707072,0.20388578088578088,0.2025075431814562
693821,2023-06-27,23,4,4,4,14,MIN,2023,0.2765,0,0,0,1,23.8,1.6,4.8,17.4,3.6666666666666665,4.8,4.9,0.17391304347826086,0.1544949494949495,0.20388578088578088,0.21346406492058664
693821,2023-07-03,29,1,2,7,20,CLE,2023,0.1942,0,1,1,1,23.2,1.8,4.6,16.6,4.666666666666667,4.6,4.7,0.034482758620689655,0.19857707509881425,0.20020685111989459,0.20228394069698416
693821,2023-07-09,18,0,4,6,8,TB,2023,0.2382,0,0,1,1,24.6,1.8,5.2,17.4,3.6666666666666665,3.2,4.4,0.0,0.14946526736631685,0.1343761301167598,0.18834091221122706
693821,2023-07-18,17,4,1,7,9,AZ,2023,0.214,0,0,1,0,23.4,2.4,4.8,15.8,1.6666666666666667,3.0,4.1,0.23529411764705882,0.06946526736631686,0.12604279678342648,0.17405519792551277
693821,2023-07-23,22,2,2,4,16,MIL,2023,0.2401,0,1,0,1,22.4,2.6,5.4,14.0,1.6666666666666667,3.0,3.9,0.09090909090909091,0.08992562542258285,0.13673798394920186,0.17031188241749137
693821,2023-07-29,23,3,0,4,19,MIL,2023,0.2401,0,1,0,0,21.8,2.6,5.6,13.4,2.0,2.2,3.5,0.13043478260869565,0.10873440285204994,0.10691980213102004,0.15540279150840047
693821,2023-08-05,23,3,3,7,13,CHC,2023,0.2307,0,0,1,1,21.8,1.8,5.6,14.4,3.0,2.0,3.3,0.13043478260869565,0.15221266372161515,0.098224149957107,0.1492155005385008
693821,2023-08-10,24,5,2,6,15,PIT,2023,0.2464,1,0,1,1,20.6,2.0,5.6,13.0,2.6666666666666665,2.4,2.8,0.20833333333333334,0.11725955204216076,0.11741455475470822,0.125895342435734
693821,2023-08-15,19,3,3,1,15,NYY,2023,0.2455,0,0,0,1,21.8,1.6,5.6,14.4,3.6666666666666665,3.4,3.2,0.15789473684210525,0.15640096618357488,0.15908122142137487,0.14256200910240066
693821,2023-08-22,20,3,3,2,14,NYM,2023,0.2263,0,0,0,1,22.2,2.0,4.4,15.6,3.6666666666666665,3.2,3.1,0.15,0.1655542842613781,0.14360134526038415,0.14016966460479302
693821,2023-08-28,25,4,1,8,16,COL,2023,0.2631,0,1,1,0,21.8,2.2,4.0,15.2,3.6666666666666665,3.4,2.8,0.16,0.1720760233918129,0.155419527078566,0.131169664604793
693821,2023-09-02,25,4,4,5,16,LAD,2023,0.2208,0,1,1,1,22.2,2.4,4.8,14.6,3.3333333333333335,3.6,2.8,0.16,0.15596491228070178,0.16133257055682684,0.12977836025696693
693821,2023-09-08,26,9,1,4,21,PIT,2023,0.2464,1,1,0,0,22.6,2.6,4.4,15.2,3.6666666666666665,3.8,3.1,0.34615384615384615,0.1566666666666667,0.1672456140350877,0.14233008439489797
693821,2023-09-15,22,6,0,9,13,MIA,2023,0.222,1,0,1,0,23.0,2.4,4.0,16.4,5.666666666666667,4.6,4.0,0.2727272727272727,0.22205128205128208,0.19480971659919027,0.17694546901028257
693821,2023-09-20,17,0,5,3,9,PHI,2023,0.2466,0,0,0,1,23.6,1.8,5.6,16.0,6.333333333333333,5.2,4.2,0.0,0.25962703962703965,0.2177762237762238,0.18068878451830397
693821,2023-09-26,22,2,4,7,11,CHC,2023,0.2307,0,0,1,1,23.0,2.2,5.8,15.0,5.0,4.6,4.0,0.09090909090909091,0.20629370629370633,0.18777622377622377,0.17159787542739485
693821,2023-10-11,14,4,1,5,8,PHI,2023,0.2466,0,0,1,0,22.4,2.8,5.6,14.0,2.6666666666666665,4.2,3.9,0.2857142857142857,0.12121212121212126,0.17395804195804196,0.1676453062574344
693821,2024-04-22,24,4,0,8,15,MIA,2024,0.2423,0,0,1,0,20.2,2.2,5.6,12.4,2.0,4.2,4.0,0.16666666666666666,0.1255411255411256,0.1991008991008991,0.1831732565679934
693821,2024-04-28,22,2,4,4,13,CLE,2024,0.2097,0,0,0,1,19.8,2.0,6.4,11.2,3.3333333333333335,3.2,3.9,0.09090909090909091,0.18109668109668112,0.16320346320346318,0.17900658990132673
693821,2024-05-04,20,4,4,7,9,LAD,2024,0.2198,0,0,1,1,19.8,2.8,5.4,11.2,3.3333333333333335,2.4,3.8,0.2,0.18109668109668112,0.12683982683982684,0.1723080253080253
693821,2024-05-12,23,6,0,7,16,NYM,2024,0.2336,1,1,1,0,20.4,2.6,6.2,11.2,3.3333333333333335,3.2,3.9,0.2608695652173913,0.15252525252525256,0.16683982683982684,0.1773080253080253
693821,2024-05-19,21,3,3,9,9,SD,2024,0.1824,0,0,1,1,20.6,1.8,6.2,12.2,4.0,4.0,4.1,0.14285714285714285,0.18392621870882744,0.20083192170148695,0.18739498182976444
693821,2024-06-26,22,4,0,4,18,STL,2024,0.2228,0,1,0,0,22.0,2.2,7.0,12.4,4.333333333333333,3.8,4.0,0.18181818181818182,0.20124223602484478,0.17226049313005834,0.18568069611547872
693821,2024-07-08,21,1,2,4,15,AZ,2024,0.2094,0,0,0,1,21.6,2.2,6.2,13.0,4.333333333333333,3.8,3.5,0.047619047619047616,0.19518162996423868,0.1752907961603614,0.1692471296819123
693821,2024-07-20,24,9,1,8,15,STL,2024,0.2228,1,0,1,0,21.4,1.8,6.2,13.4,2.6666666666666665,3.6,3.0,0.375,0.12409812409812414,0.16663278750235272,0.1467363071710898
693821,2024-07-30,25,7,1,5,19,MIL,2024,0.2429,1,1,1,0,22.2,1.2,6.4,14.6,4.666666666666667,4.6,3.9,0.28,0.2014790764790765,0.20163278750235275,0.1842363071710898
693821,2024-08-06,21,6,2,8,11,MIL,2024,0.2429,1,0,1,1,22.6,1.4,6.0,15.2,5.666666666666667,4.8,4.4,0.2857142857142857,0.23420634920634922,0.20545887445887448,0.20314539808018067
693821,2025-04-02,17,3,2,3,12,LAD,2025,0.2254,0,0,0,1,22.6,1.2,5.8,15.6,7.333333333333333,5.4,4.6,0.17647058823529413,0.3135714285714286,0.23403030303030303,0.20314539808018067
693821,2025-04-11,24,4,0,9,15,TB,2025,0.2371,0,0,1,0,21.6,1.6,5.6,14.4,5.333333333333333,5.2,4.5,0.16666666666666666,0.2473949579831933,0.2329607843137255,0.20412579023704341
693821,2025-04-18,23,3,3,6,14,MIN,2025,0.2335,0,0,1,1,22.2,1.2,6.6,14.4,4.333333333333333,5.8,4.7,0.13043478260869565,0.20961718020541553,0.2567703081232493,0.21170154781280098
693821,2025-04-23,24,2,3,5,16,STL,2025,0.2245,0,1,1,1,22.0,1.6,6.2,14.2,3.3333333333333335,4.6,4.6,0.08333333333333333,0.15785734583688552,0.2078572646449884,0.2047450260736706
693821,2025-04-28,24,4,2,5,17,COL,2025,0.2691,0,1,1,1,21.8,2.0,6.2,13.6,3.0,3.6,4.2,0.16666666666666666,0.1268115942028986,0.16852393131165508,0.18699140288526478
693821,2025-05-04,21,6,2,4,15,LAD,2025,0.2254,1,0,0,1,22.4,2.0,5.6,14.8,3.0,3.2,4.3,0.2857142857142857,0.1268115942028986,0.14471440750213127,0.18937235526621715
693821,2025-05-09,21,8,0,5,16,PIT,2025,0.2469,1,1,1,0,23.2,2.0,5.8,15.4,4.0,3.8,4.5,0.38095238095238093,0.1785714285714286,0.1665631469979296,0.19976196565582754
693821,2025-05-14,20,3,1,5,13,WSH,2025,0.2335,0,0,1,0,22.6,2.0,5.0,15.6,6.0,4.6,5.2,0.15,0.2777777777777778,0.20942028985507247,0.23309529898916087
693821,2025-06-01,25,4,3,6,16,BOS,2025,0.239,0,1,1,1,22.0,1.6,4.8,15.4,5.666666666666667,4.6,4.6,0.16,0.27222222222222225,0.21333333333333332,0.21059529898916085
693821,2025-06-07,27,12,0,3,24,SF,2025,0.2353,1,1,0,0,22.2,1.6,5.0,15.4,5.0,5.0,4.3,0.4444444444444444,0.23031746031746034,0.22866666666666666,0.19859529898916087
693821,2025-06-13,20,2,3,7,8,COL,2025,0.2691,0,0,1,1,22.8,1.2,4.6,16.8,6.333333333333333,6.6,4.9,0.1,0.2514814814814815,0.2842222222222222,0.21446831486217674
693821,2025-06-22,27,4,1,10,16,MIA,2025,0.2128,0,1,1,0,22.6,1.4,5.2,15.4,6.0,5.8,4.8,0.14814814814814814,0.23481481481481484,0.24707936507936507,0.20682125603864732
693821,2025-06-27,18,2,4,8,6,PHI,2025,0.2228,0,0,1,1,23.8,1.6,6.2,15.4,6.0,5.0,4.8,0.1111111111111111,0.2308641975308642,0.20051851851851848,0.20496940418679546
693821,2025-07-03,27,5,3,8,15,LAA,2025,0.2824,1,0,1,1,23.4,2.2,6.8,14.0,2.6666666666666665,4.8,4.7,0.18518518518518517,0.11975308641975313,0.1927407407407407,0.20303703703703704
693821,2025-07-09,29,7,1,8,20,ATH,2025,0.2333,1,1,1,0,23.8,2.2,7.2,13.8,3.6666666666666665,5.0,5.0,0.2413793103448276,0.14814814814814817,0.19777777777777777,0.2132222222222222
693821,2025-07-21,24,1,3,8,13,SF,2025,0.2353,0,0,1,1,24.2,2.4,8.2,13.0,4.666666666666667,4.0,5.3,0.041666666666666664,0.179225202213708,0.15716475095785443,0.2206934865900383
693821,2025-07-27,19,3,4,6,8,TEX,2025,0.2286,0,0,1,1,25.0,2.4,8.4,14.0,4.333333333333333,3.8,4.8,0.15789473684210525,0.15607705406555986,0.14549808429118774,0.19628872468527642
693821,2025-08-01,23,5,1,4,18,CIN,2025,0.2411,1,1,0,0,23.4,3.0,7.6,12.4,3.6666666666666665,3.6,4.3,0.21739130434782608,0.14698023795119985,0.14744740202997914,0.1739829602742488
693821,2025-08-08,27,3,2,7,18,MIA,2025,0.2128,0,1,1,1,24.4,2.4,6.8,14.8,3.0,4.2,4.5,0.1111111111111111,0.13898423595219936,0.16870344067732215,0.18072209070903145
693821,2025-08-14,24,6,2,5,17,NYM,2025,0.2233,1,1,1,1,24.4,2.2,6.6,15.4,3.6666666666666665,3.8,4.4,0.25,0.1621323841003475,0.15388862586250734,0.17583320182014256
693821,2025-08-19,24,3,2,9,14,CWS,2025,0.2331,0,0,1,1,23.4,2.4,6.0,14.8,4.666666666666667,3.6,3.8,0.125,0.19283413848631245,0.15561276379354183,0.15638875737569813
693821,2025-08-24,24,6,2,3,18,NYM,2025,0.2233,1,1,0,1,23.4,2.2,6.2,15.0,4.0,4.0,3.9,0.25,0.16203703703703706,0.1722794304602085,0.15888875737569813
693821,2025-08-29,26,3,2,3,21,PHI,2025,0.2228,0,1,0,1,24.4,1.8,5.6,17.0,5.0,4.6,4.1,0.11538461538461539,0.20833333333333337,0.19070048309178744,0.1690739425608833
693821,2025-09-03,24,6,0,4,20,CHC,2025,0.2157,1,1,0,0,25.0,2.0,5.4,17.6,4.0,4.2,4.2,0.25,0.16346153846153852,0.1702991452991453,0.16950129298823371
693821,2025-09-08,25,6,1,5,19,CHC,2025,0.2157,1,1,1,0,24.4,1.6,4.8,18.0,5.0,4.8,4.3,0.24,0.20512820512820518,0.1980769230769231,0.1759827744697152
693821,2025-09-13,26,7,3,10,13,HOU,2025,0.2211,1,0,1,1,24.6,1.4,4.8,18.4,5.0,4.8,4.2,0.2692307692307692,0.20179487179487185,0.1960769230769231,0.17584484343523243
693821,2025-09-19,24,6,0,5,19,DET,2025,0.2442,1,1,1,0,25.0,1.6,5.0,18.2,6.333333333333333,5.6,4.8,0.25,0.2530769230769231,0.22492307692307692,0.19860125369164272
693821,2025-09-24,25,7,0,6,19,WSH,2025,0.2335,1,1,1,0,25.0,1.2,5.4,18.4,6.333333333333333,5.6,5.1,0.28,0.2530769230769231,0.22492307692307692,0.20781178000743217
693855,2025-08-19,15,4,2,6,7,NYY,2025,0.2467,0,0,1,1,14.0,1.0,3.0,10.0,4.0,4.0,4.0,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857
693855,2025-08-25,17,8,1,1,15,CLE,2025,0.2349,1,0,0,0,14.5,1.5,4.5,8.5,4.0,4.0,4.0,0.47058823529411764,0.2761904761904762,0.2761904761904762,0.2761904761904762
693855,2025-08-31,20,8,1,4,15,WSH,2025,0.2335,1,0,0,0,15.333333333333334,1.3333333333333333,3.3333333333333335,10.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333,0.4,0.3409897292250233,0.3409897292250233,0.3409897292250233
693855,2025-09-05,20,5,2,5,12,CLE,2025,0.2349,1,0,1,1,16.5,1.25,3.5,11.75,6.666666666666667,6.0,6.0,0.25,0.3790849673202614,0.3557422969187675,0.3557422969187675
693855,2025-09-11,20,5,2,4,14,CWS,2025,0.2331,1,0,0,1,17.2,1.4,3.8,11.8,7.0,5.8,5.8,0.25,0.3735294117647059,0.33459383753501404,0.33459383753501404
693855,2025-09-17,24,3,1,4,19,TOR,2025,0.1858,0,1,0,0,18.4,1.6,4.0,12.6,6.0,6.0,5.666666666666667,0.125,0.3,0.32745098039215687,0.3204948646125117
693855,2025-09-23,19,2,2,4,12,BAL,2025,0.2499,0,0,0,1,20.2,1.4,3.6,15.0,4.333333333333333,5.8,5.285714285714286,0.10526315789473684,0.20833333333333334,0.29911764705882354,0.2925670268107243
693855,2025-09-28,19,7,2,7,10,TOR,2025,0.1858,1,0,1,1,20.6,1.6,4.2,14.4,3.3333333333333335,4.6,4.875,0.3684210526315789,0.1600877192982456,0.22605263157894737,0.2691540431962259
694297,2023-05-09,22,3,2,7,13,MIA,2023,0.222,0,0,1,1,23.0,1.0,9.0,13.0,3.0,3.0,3.0,0.13636363636363635,0.13043478260869565,0.13043478260869565,0.13043478260869565
694297,2023-05-14,19,5,3,1,15,SF,2023,0.2516,1,0,0,1,22.5,1.5,8.0,13.0,3.0,3.0,3.0,0.2631578947368421,0.13339920948616601,0.13339920948616601,0.13339920948616601
694297,2023-05-20,23,3,2,6,15,PIT,2023,0.2464,0,0,1,1,21.333333333333332,2.0,5.666666666666667,13.666666666666666,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.13043478260869565,0.1766521045697247,0.1766521045697247,0.1766521045697247
694297,2023-05-26,19,4,0,8,11,BOS,2023,0.2298,0,0,1,0,21.75,2.0,5.75,14.0,3.6666666666666665,3.5,3.5,0.21052631578947367,0.1766521045697247,0.16509777407946744,0.16509777407946744
694297,2023-06-29,15,3,2,7,5,TB,2023,0.2382,0,0,1,1,21.2,1.6,6.2,13.4,4.0,3.6,3.6,0.2,0.20137299771167047,0.1741834824214687,0.1741834824214687
694297,2023-07-22,23,6,0,4,18,CIN,2023,0.2485,1,1,0,0,19.6,1.8,5.8,11.8,3.3333333333333335,3.6,3.5,0.2608695652173913,0.1803203661327231,0.18809652589972953,0.1784862353512239
694297,2023-07-29,24,3,1,8,15,SEA,2023,0.2659,0,0,1,0,19.8,1.4,5.2,12.8,4.333333333333333,4.2,3.857142857142857,0.125,0.22379862700228834,0.2129977116704805,0.1902552824749621
694297,2023-08-03,24,7,1,2,21,SF,2023,0.2516,1,1,0,0,20.8,1.0,6.6,12.8,4.0,3.8,3.75,0.2916666666666667,0.19528985507246377,0.18536613272311214,0.18209837216559183
694297,2023-08-08,22,5,2,6,14,LAD,2023,0.2208,1,0,1,1,21.0,0.8,5.8,14.0,5.333333333333333,4.6,4.111111111111111,0.22727272727272727,0.22584541062801936,0.21761250953470634,0.1942726271101557
694297,2023-08-13,26,8,2,9,15,SD,2023,0.2197,1,0,1,1,21.6,1.2,5.4,14.6,5.0,4.8,4.2,0.3076923076923077,0.21464646464646464,0.22096179183135706,0.19757263712641288
694297,2023-08-18,23,5,3,1,21,SD,2023,0.2197,1,1,0,1,23.8,1.2,5.8,16.6,6.666666666666667,5.8,4.7,0.21739130434782608,0.27554390054390054,0.24250025336981862,0.21529838963477407
694297,2023-08-25,20,5,1,3,16,CIN,2023,0.2485,1,1,0,0,23.8,1.8,5.2,17.2,6.0,5.6,4.9,0.25,0.25078544643762035,0.23380460119590554,0.22340115643319308
694297,2023-08-30,22,4,2,8,12,LAD,2023,0.2208,0,0,1,1,23.0,1.8,4.2,17.4,6.0,6.0,4.9,0.18181818181818182,0.2583612040133779,0.25880460119590554,0.2220853669595088
694297,2023-09-05,20,4,2,6,11,COL,2023,0.2631,0,0,1,1,22.6,2.0,5.4,15.6,4.666666666666667,5.4,5.0,0.2,0.21640316205533594,0.23683490422620856,0.22722370688045745
694297,2023-09-10,24,4,1,7,16,CHC,2023,0.2307,0,1,1,0,22.2,2.0,5.4,15.0,4.333333333333333,5.2,5.0,0.16666666666666666,0.2106060606060606,0.2313803587716631,0.2261710753015101
694297,2023-09-15,19,6,1,4,14,CHC,2023,0.2307,1,0,0,0,21.8,1.8,5.0,15.2,4.0,4.4,5.1,0.3157894736842105,0.1828282828282828,0.20317523056653491,0.22283774196817677
694297,2023-09-22,21,8,0,8,13,NYY,2023,0.2455,1,0,1,0,21.0,1.4,5.6,13.8,4.666666666666667,4.6,5.1,0.38095238095238093,0.22748538011695904,0.2228548644338118,0.22832973281485866
694297,2023-09-27,22,8,0,5,17,CWS,2023,0.2462,1,1,1,0,21.2,1.2,6.6,13.2,6.0,5.2,5.6,0.36363636363636365,0.28780284043441934,0.249045340624288,0.25392497091009675
694297,2023-10-03,16,4,1,7,8,MIL,2023,0.2401,0,0,1,0,21.2,0.8,6.0,14.2,7.333333333333333,6.0,5.7,0.25,0.35345940609098503,0.28540897698792433,0.26112194060706645
694297,2023-10-11,13,2,0,2,11,LAD,2023,0.2208,0,0,0,0,20.4,0.6,6.2,13.6,6.666666666666667,6.0,5.6,0.15384615384615385,0.3315295815295815,0.29540897698792434,0.2633946678797937
694297,2023-10-19,17,9,0,2,15,PHI,2023,0.2466,1,0,0,0,18.2,0.4,5.2,12.6,4.666666666666667,5.6,5.0,0.5294117647058824,0.25582750582750585,0.2928448744238218,0.24801005249517832
694297,2023-10-24,18,7,2,4,12,PHI,2023,0.2466,1,0,0,1,17.8,0.2,4.8,12.8,5.0,6.2,5.4,0.3888888888888889,0.31108597285067874,0.33556933262815614,0.27921209853098394
694297,2023-10-30,20,4,2,4,14,TEX,2023,0.2308,0,0,0,1,17.2,0.6,4.0,12.6,6.0,6.0,5.6,0.2,0.357382269146975,0.3371566342154578,0.2931009874198729
694297,2024-03-26,18,4,0,3,15,CLE,2024,0.2097,0,0,0,0,16.8,1.0,3.8,12.0,6.666666666666667,5.2,5.6,0.2222222222222222,0.3727668845315904,0.30442936148818506,0.29491916923805467
694297,2024-03-31,20,6,0,5,13,COL,2024,0.2792,1,0,1,0,17.2,0.8,3.0,13.4,5.0,5.2,5.6,0.3,0.27037037037037037,0.29887380593262947,0.2971413914602769
694297,2024-04-06,26,7,1,8,17,ATL,2024,0.2513,1,1,1,0,18.6,0.8,3.6,13.8,4.666666666666667,6.0,5.8,0.2692307692307692,0.24074074074074073,0.3281045751633987,0.3104747247936102
694297,2024-04-12,25,4,2,7,16,STL,2024,0.2228,0,1,1,1,20.4,1.0,4.8,14.2,5.666666666666667,5.6,5.9,0.16,0.26381766381766375,0.2760683760683761,0.3058188543482661
694297,2024-04-17,25,6,0,6,19,CHC,2024,0.2326,1,1,1,0,21.8,1.0,5.4,15.0,5.666666666666667,5.0,5.5,0.24,0.24307692307692308,0.23029059829059828,0.283723616253028
694297,2024-04-22,21,4,3,2,16,STL,2024,0.2228,0,1,0,1,22.8,0.6,5.8,16.0,5.666666666666667,5.4,5.3,0.19047619047619047,0.22307692307692306,0.2382905982905983,0.27135997988939164
694297,2024-04-28,21,11,0,5,16,SEA,2024,0.2755,1,1,1,0,23.4,1.2,5.6,16.2,4.666666666666667,5.4,5.3,0.5238095238095238,0.19682539682539682,0.2319413919413919,0.2654075989370107
694297,2024-05-04,26,4,0,10,16,SD,2024,0.1824,0,1,1,0,23.6,1.2,5.6,16.8,7.0,6.4,6.2,0.15384615384615385,0.3180952380952381,0.2767032967032967,0.3024039359333477
694297,2024-05-10,25,0,2,5,18,BAL,2024,0.2282,0,1,1,1,23.6,1.0,6.0,16.6,6.333333333333333,5.8,5.7,0.0,0.2893772893772894,0.25362637362637364,0.26484737484737486
694297,2024-05-15,25,9,2,2,21,CIN,2024,0.2525,1,1,0,1,23.6,1.0,5.6,17.0,5.0,5.0,5.0,0.36,0.2258852258852259,0.22162637362637366,0.22595848595848594
694297,2024-05-21,23,7,1,4,18,LAD,2024,0.2198,1,1,0,0,23.6,1.4,4.8,17.4,4.333333333333333,5.6,5.5,0.30434782608695654,0.1712820512820513,0.2456263736263736,0.24195848595848596
694297,2024-05-28,27,5,0,6,21,TEX,2024,0.219,1,1,1,0,24.0,1.0,5.2,17.8,5.333333333333333,6.2,5.8,0.18518518518518517,0.22144927536231884,0.26840070074852684,0.2501710463449594
694297,2024-06-02,23,8,2,5,16,NYM,2024,0.2336,1,1,1,1,25.2,1.0,5.4,18.8,7.0,5.0,5.7,0.34782608695652173,0.28317767042404723,0.2006758330236591,0.23868956486347792
694297,2024-06-07,26,5,1,9,16,SD,2024,0.1824,1,1,1,0,24.6,1.4,4.4,18.8,6.666666666666667,5.8,5.8,0.19230769230769232,0.27911969940955444,0.2394718196457327,0.24654909663605315
694297,2024-06-13,25,8,3,6,16,LAA,2024,0.2446,1,1,1,1,24.8,1.2,5.2,18.4,6.0,6.8,5.9,0.32,0.24177298814979975,0.27793335810727116,0.24977986586682238
694297,2024-06-19,23,0,4,5,14,WSH,2024,0.209,0,0,1,1,24.8,1.4,6.0,17.4,7.0,6.6,6.1,0.0,0.286711259754738,0.2699333581072711,0.25777986586682233
694297,2024-06-25,24,2,2,5,17,MIN,2024,0.2228,0,1,1,1,24.8,2.0,6.2,16.6,4.333333333333333,5.2,5.7,0.08333333333333333,0.17076923076923078,0.2090637928898798,0.23873224681920338
694297,2024-06-30,23,8,2,5,16,ATH,2024,0.2574,1,1,1,1,24.2,2.4,6.0,15.8,3.3333333333333335,4.6,4.8,0.34782608695652173,0.13444444444444442,0.18869342251950946,0.1946846277715843
694297,2024-07-06,18,6,0,7,11,SD,2024,0.1824,1,0,1,0,24.2,2.4,6.0,15.8,3.3333333333333335,4.6,5.2,0.3333333333333333,0.14371980676328502,0.18869342251950946,0.21408262108262108
